RowNumber,CustomerId_b,CreditScore_b,Tenure_b,Balance_b,NumOfProducts_b,HasCrCard_b,IsActiveMember_b,Exited_b,Known
581,15692671,701,8,0,2,1,0,0,No
582,15737741,607,2,108431.87,2,0,1,1,No
583,15576352,586,3,0,2,0,1,0,No
584,15753719,547,9,72392.41,1,1,0,0,No
585,15803689,647,1,119741.77,2,0,0,1,No
586,15718057,760,2,100946.71,1,0,0,1,No
587,15722010,621,9,170491.84,1,1,0,1,No
588,15680998,725,5,0,1,1,1,0,No
589,15614782,526,1,0,1,1,0,0,No
590,15591047,519,6,157296.02,2,0,0,1,No
591,15788291,713,7,144606.22,1,1,1,1,No
592,15604044,700,8,134811.3,1,1,0,0,No
593,15679587,666,9,115897.12,1,1,1,0,No
594,15775153,630,4,82034,1,0,0,0,No
595,15603925,779,4,174318.13,2,0,1,0,No
596,15680970,611,2,114206.84,1,1,0,0,No
597,15697183,685,9,0,2,1,0,0,No
598,15567446,646,9,111574.41,1,1,1,0,No
599,15637476,683,5,162448.69,1,0,0,1,No
600,15714939,484,4,148249.54,1,0,1,0,No
601,15683503,601,8,0,3,0,1,1,No
602,15645569,762,7,123709.46,2,1,1,0,No
603,15782569,687,9,0,1,0,1,0,No
604,15592387,566,5,0,1,1,0,1,No
605,15609286,702,10,150525.8,1,1,1,0,No
606,15814035,601,9,0,1,1,1,0,No
607,15661249,699,4,0,2,0,1,0,No
608,15629117,584,10,0,2,1,0,0,No
609,15607170,699,5,0,2,1,1,0,No
610,15586585,698,2,111018.98,1,1,0,0,No
611,15686611,495,10,129755.99,1,0,0,0,No
612,15603203,650,6,0,2,1,0,0,No
613,15619857,605,2,129555.7,1,1,1,0,No
614,15805062,667,1,87202.38,1,1,1,0,No
615,15660271,688,8,146133.39,1,1,1,0,No
616,15745295,727,0,0,1,1,0,1,No
617,15719352,754,6,170184.99,2,1,0,0,No
618,15766575,612,8,140745.33,1,1,0,1,No
619,15594594,546,7,139070.51,1,1,1,0,No
620,15646161,673,8,0,2,1,1,0,No
621,15682585,593,9,114193.24,1,1,0,0,No
622,15603134,656,10,167878.5,1,0,1,0,No
623,15636444,535,5,141616.55,2,1,1,0,No
624,15773456,678,3,145747.67,2,0,1,0,No
625,15745307,477,2,129120.64,1,0,1,0,No
626,15604119,850,7,110349.82,1,0,0,0,No
627,15626900,427,1,141325.56,1,1,1,0,No
628,15605447,752,2,78653.84,1,1,0,0,No
629,15589030,649,1,0,2,1,1,0,No
630,15692463,799,3,142253.65,1,1,0,0,No
631,15712403,589,1,0,1,1,0,1,No
632,15811762,583,6,115988.86,1,1,0,1,No
633,15718673,839,10,75592.43,1,1,0,0,No
634,15724282,540,3,164113.04,2,1,1,0,No
635,15738181,850,6,67996.23,2,0,0,1,No
636,15633648,696,5,0,2,1,0,0,No
637,15603323,660,1,0,2,0,0,0,No
638,15583725,682,1,138778.15,1,0,1,0,No
639,15588350,744,10,147832.15,1,0,1,0,No
640,15798398,785,4,135438.4,1,0,0,0,No
641,15784844,752,5,116060.08,1,1,0,1,No
642,15580684,706,5,112564.62,1,1,0,0,No
643,15809663,583,1,125406.58,1,1,1,0,No
644,15640078,660,5,135134.99,1,1,0,1,No
645,15698786,819,9,133102.92,1,1,0,1,No
646,15569807,673,8,42157.08,1,1,0,1,No
647,15730830,752,3,0,2,1,1,0,No
648,15805112,578,7,82259.29,1,1,0,0,No
649,15633064,438,4,0,2,1,0,0,No
650,15703119,652,6,0,2,1,1,0,No
651,15730447,629,4,0,2,1,1,0,No
652,15813850,720,7,0,1,1,1,0,No
653,15711889,668,3,150461.07,1,1,0,0,No
654,15664610,459,4,133994.52,1,1,1,1,No
655,15751710,729,8,164870.81,2,1,1,0,No
656,15692926,498,8,121702.73,1,1,1,0,No
657,15813741,549,6,193858.2,1,0,1,0,No
658,15698474,601,1,131039.97,2,1,1,0,No
659,15568595,544,9,113829.45,1,1,1,0,No
660,15603065,751,6,0,2,1,0,0,No
661,15592937,632,3,81877.38,1,1,1,0,No
662,15699637,694,8,116326.07,1,1,1,0,No
663,15667215,678,2,0,2,1,1,0,No
664,15788659,695,4,0,2,1,1,0,No
665,15763218,661,1,0,2,0,1,0,No
666,15645772,661,9,0,2,1,1,0,No
667,15725511,559,3,127070.73,1,0,1,0,No
668,15575024,503,3,0,2,1,1,0,No
669,15640825,695,3,122549.64,1,1,1,0,No
670,15662397,640,5,176099.13,1,1,1,0,No
671,15576368,624,3,122388.38,2,0,0,0,No
672,15674991,667,9,0,2,0,1,0,No
673,15721024,642,0,0,1,0,0,0,No
674,15745621,640,6,118879.35,2,1,1,0,No
675,15642394,529,5,0,2,1,1,0,No
676,15754605,563,5,0,2,1,1,0,No
677,15607040,593,4,88736.44,2,1,0,0,No
678,15715142,739,7,102703.62,1,0,1,1,No
679,15810978,788,1,0,2,1,1,0,No
680,15668886,684,3,0,2,1,0,0,No
681,15780804,482,5,97318.25,1,0,1,0,No
682,15613880,591,5,128468.69,1,0,1,0,No
683,15775238,651,4,133432.59,1,0,1,0,No
684,15786905,749,8,141782.57,2,0,0,0,No
685,15747867,583,9,135125.28,1,0,0,0,No
686,15600337,661,2,178820.91,1,0,0,1,No
687,15801277,715,2,112212.14,2,1,1,0,No
688,15579334,769,5,126674.81,1,1,0,1,No
689,15802741,625,7,136294.97,1,1,0,1,No
690,15720649,641,5,66392.64,1,1,0,0,No
691,15589493,716,1,122552.34,2,1,0,0,No
692,15688251,767,1,76408.85,2,1,0,0,No
693,15665238,745,8,145071.24,1,0,0,0,No
694,15740900,589,6,0,2,1,1,0,No
695,15681068,796,2,109730.22,1,1,1,0,No
696,15748625,664,6,0,2,1,1,0,No
697,15727299,445,1,64119.38,1,1,1,1,No
698,15620204,543,1,106138.33,2,1,1,1,No
699,15669516,746,2,0,2,1,1,0,No
700,15736534,742,0,181656.51,1,1,1,0,No
701,15803457,750,5,0,2,1,0,0,No
702,15659098,669,7,95128.86,1,0,0,0,No
703,15603436,594,2,126615.94,2,0,1,0,No
704,15566292,574,1,0,2,0,1,0,No
705,15808621,659,2,76190.48,2,1,1,0,No
706,15580148,750,5,168286.81,3,1,0,1,No
707,15776231,626,4,88109.81,1,1,1,0,No
708,15773809,620,4,0,2,1,0,0,No
709,15649423,580,8,0,2,0,1,0,No
710,15734886,686,3,123971.51,2,1,0,0,No
711,15722548,540,0,148116.48,1,0,0,0,No
712,15650288,634,6,116269.01,1,1,0,0,No
713,15629448,632,1,120599.21,1,1,0,0,No
714,15716164,501,3,144260.5,1,1,0,0,No
715,15807609,650,3,86605.5,3,1,0,1,No
716,15578977,786,9,0,2,1,0,0,No
717,15677369,554,4,58629.97,1,0,0,0,No
718,15804072,701,5,0,2,0,0,0,No
719,15696859,474,10,0,2,0,0,0,No
720,15653780,621,5,0,1,1,1,0,No
721,15721658,672,2,209767.31,2,1,1,1,No
722,15578761,459,6,129634.25,2,1,1,1,No
723,15736879,669,1,0,2,0,0,0,No
724,15571973,776,2,169824.46,1,1,0,0,No
725,15626742,694,3,97530.25,1,1,1,0,No
726,15672692,787,10,145988.65,2,1,1,0,No
727,15673570,580,9,0,2,0,1,0,No
728,15767432,711,7,0,3,1,1,0,No
729,15654238,673,5,137494.28,1,1,0,0,No
730,15612525,499,1,0,1,0,0,1,No
731,15812750,591,6,147360,1,1,1,0,No
732,15790757,769,10,0,2,0,0,0,No
733,15723873,657,3,125167.02,1,0,0,0,No
734,15744607,738,9,121152.05,2,1,0,1,No
735,15612966,545,7,128981.07,1,0,1,1,No
736,15784209,497,6,0,1,1,1,0,No
737,15794278,816,6,151858.98,1,1,1,0,No
738,15766741,525,2,114628.4,1,0,1,0,No
739,15661036,725,6,0,2,1,0,0,No
740,15705639,692,8,95059.02,2,1,0,0,No
741,15637414,618,7,128736.39,1,0,1,0,No
742,15716835,546,8,156325.38,1,1,1,0,No
743,15696231,635,7,105405.97,1,1,1,0,No
744,15641675,611,2,88915.37,3,0,0,1,No
745,15670755,650,8,0,2,1,1,0,No
746,15640059,606,5,0,2,1,1,0,No
747,15787619,844,2,160980.03,1,0,0,0,No
748,15587535,450,5,177619.71,1,1,0,0,No
749,15813034,727,2,62276.99,1,1,1,0,No
750,15698839,460,4,127559.97,2,1,1,0,No
751,15790314,649,0,0,2,0,1,0,No
752,15634245,758,9,95523.16,1,1,0,0,No
753,15677305,490,7,107749.03,1,1,1,0,No
754,15661526,815,2,110777.26,2,1,0,0,No
755,15685997,838,5,166733.92,2,1,0,0,No
756,15660101,803,9,157120.86,2,1,0,0,No
757,15637979,664,2,127160.78,2,1,0,0,No
758,15815364,736,2,0,2,1,1,0,No
759,15647099,633,9,156091.97,1,1,0,0,No
760,15625944,664,5,98668.18,1,1,1,0,No
761,15583212,600,5,134022.06,1,1,0,0,No
762,15582741,693,5,124151.09,1,1,0,1,No
763,15637876,663,6,77253.5,1,0,0,1,No
764,15622750,742,1,114292.48,1,1,0,0,No
765,15672056,710,2,140080.32,3,1,1,1,No
766,15812351,710,2,135277.96,1,1,0,0,No
767,15810864,700,2,0,2,0,1,0,No
768,15677921,720,9,115920.62,2,0,0,1,No
769,15724296,684,2,119782.72,2,0,0,0,No
770,15685329,531,1,114715.71,1,0,1,1,No
771,15584091,742,2,129748.54,2,0,0,1,No
772,15640442,717,4,129722.57,1,0,0,0,No
773,15639314,589,2,0,2,0,1,0,No
774,15685320,767,3,139180.2,1,0,0,0,No
775,15789158,636,6,113599.74,2,1,0,1,No
776,15752137,648,7,134944,1,1,1,0,No
777,15712551,622,7,116922.25,1,1,0,1,No
778,15628936,692,9,118945.09,1,0,0,1,No
779,15797227,754,8,0,2,1,1,0,No
780,15769974,679,8,119182.73,1,0,0,0,No
781,15737051,639,8,0,2,1,0,0,No
782,15585595,774,1,71264.02,2,0,1,0,No
783,15654060,517,2,0,2,0,1,0,No
784,15745196,571,8,0,2,0,0,0,No
785,15571221,747,7,116313.57,1,1,1,1,No
786,15660155,792,5,92140.15,1,0,1,0,No
787,15605284,688,1,0,2,1,1,0,No
788,15694366,714,2,177640.09,1,0,1,0,No
789,15600739,562,0,0,2,1,0,0,No
790,15653253,704,8,167997.6,1,1,1,0,No
791,15763431,698,2,82275.35,2,1,1,0,No
792,15643696,611,3,0,2,1,1,0,No
793,15707473,850,6,111962.99,1,1,0,0,No
794,15769504,743,1,131736.88,1,1,1,0,No
795,15776807,654,1,0,1,1,0,0,No
796,15686870,761,8,108239.11,2,0,0,0,No
797,15668747,702,9,98444.19,1,0,1,0,No
798,15766908,488,3,114540.38,1,1,0,0,No
799,15570134,683,6,187530.66,2,1,1,0,No
800,15567367,601,9,133636.16,1,0,1,0,No
801,15747542,605,7,0,2,1,1,0,No
802,15762238,671,0,84745.03,2,0,1,0,No
803,15681554,614,7,120599.38,2,1,1,0,No
804,15712825,511,9,0,2,0,1,0,No
805,15640280,850,4,127771.35,2,0,1,0,No
806,15756026,790,9,0,1,0,0,1,No
807,15613319,793,0,0,1,0,0,0,No
808,15798906,628,5,0,2,1,1,0,No
809,15708917,598,10,167772.96,1,1,1,0,No
810,15778463,657,6,95845.6,1,1,0,0,No
811,15699430,618,10,0,2,1,0,0,No
812,15649992,681,7,134714.7,2,0,1,0,No
813,15578980,516,3,0,2,1,1,0,No
814,15775306,421,8,122384.22,3,1,1,1,No
815,15641655,700,2,0,2,0,0,0,No
816,15619708,745,5,157993.15,2,1,0,0,No
817,15734565,696,8,0,2,1,0,0,No
818,15806438,580,2,123331.36,1,0,0,1,No
819,15591969,497,9,75263.16,1,1,1,0,No
820,15747807,720,6,137824.03,2,1,0,0,No
821,15596939,659,4,132578.92,2,1,0,0,No
822,15716155,841,5,156021.31,1,0,0,0,No
823,15765311,642,8,0,1,1,0,0,No
824,15757811,732,9,137453.43,1,0,1,1,No
825,15603830,600,4,0,2,1,0,0,No
826,15660602,464,8,164284.72,2,1,1,0,No
827,15660535,680,5,0,2,1,1,0,No
828,15666633,758,1,0,2,1,1,0,No
829,15596914,630,2,112373.49,2,1,1,0,No
830,15639788,577,10,0,2,1,0,0,No
831,15695846,684,6,0,2,1,1,0,No
832,15726234,708,5,0,1,0,1,0,No
833,15797964,732,1,154333.82,1,1,1,0,No
834,15625881,634,3,111432.77,2,1,1,0,No
835,15780628,633,6,0,2,0,0,0,No
836,15575883,559,2,137390.11,2,1,0,0,No
837,15585036,694,3,0,2,1,1,0,No
838,15589488,686,5,111642.08,1,1,1,0,No
839,15585888,553,3,0,1,0,1,1,No
840,15727915,507,4,83543.37,1,0,0,0,No
841,15707567,732,6,145338.76,1,0,0,1,No
842,15737792,818,1,186796.37,1,0,0,0,No
843,15599433,660,8,58641.43,1,0,1,0,No
844,15672012,773,5,0,1,1,0,1,No
845,15806983,640,3,137148.68,1,1,0,0,No
846,15592222,505,7,80001.23,1,0,0,0,No
847,15608968,714,6,86402.52,2,0,0,0,No
848,15586959,468,5,0,2,1,0,0,No
849,15646558,611,1,122874.74,1,1,1,0,No
850,15725811,705,0,97544.29,1,0,1,0,No
851,15572265,646,1,170826.55,2,1,0,0,No
852,15794048,667,1,97133.92,2,0,0,1,No
853,15677610,511,8,153895.65,1,1,1,0,No
854,15745012,653,6,0,2,1,1,0,No
855,15601589,675,8,0,2,0,1,0,No
856,15686436,523,4,0,2,1,0,0,No
857,15693864,567,5,134956.02,1,1,0,1,No
858,15760550,741,7,143637.58,2,0,1,0,No
859,15686137,456,9,147506.25,1,1,1,0,No
860,15809087,598,1,0,2,1,0,1,No
861,15807663,667,8,190227.46,1,1,0,1,No
862,15809100,548,2,172448.77,1,1,0,1,No
863,15794916,725,7,113980.21,1,1,1,0,No
864,15614215,717,6,0,2,0,1,0,No
865,15805449,594,4,0,2,0,0,0,No
866,15686983,678,10,76968.12,2,0,1,0,No
867,15808017,545,1,88293.13,2,1,1,0,No
868,15756804,636,1,170833.46,1,1,0,1,No
869,15646810,603,6,108122.39,2,1,0,1,No
870,15710424,435,4,0,1,1,1,0,No
871,15799422,535,8,0,1,1,1,0,No
872,15692750,629,7,129818.39,3,1,0,1,No
873,15794549,722,2,163943.89,2,1,1,0,No
874,15803764,561,7,0,2,1,0,0,No
875,15674840,645,5,101430.3,2,0,1,0,No
876,15653762,501,9,117301.66,1,0,0,0,No
877,15581229,502,1,173340.83,1,0,1,0,No
878,15800228,652,4,0,2,1,1,0,No
879,15656333,574,3,134348.57,1,1,0,0,No
880,15697497,518,9,105525.65,2,1,1,0,No
881,15585362,749,6,0,1,1,0,1,No
882,15571928,679,4,0,3,1,0,1,No
883,15785519,565,6,106192.1,1,1,0,0,No
884,15743007,643,4,45144.43,1,1,0,1,No
885,15777211,515,7,92113.61,1,1,1,0,No
886,15721935,521,7,0,2,1,1,0,No
887,15591711,739,0,128366.44,1,1,0,0,No
888,15625021,585,2,0,2,1,1,0,No
889,15702968,733,3,106545.53,1,1,1,0,No
890,15600462,542,8,145618.37,1,0,1,0,No
891,15768104,788,8,141541.25,1,0,0,0,No
892,15780140,435,2,57017.06,2,1,1,0,No
893,15585255,577,9,0,1,1,0,0,No
894,15772781,703,3,0,3,1,1,1,No
895,15669987,728,8,125884.95,2,1,0,1,No
896,15697000,728,5,61825.5,1,1,1,0,No
897,15733119,718,8,0,2,1,0,0,No
898,15782390,621,6,0,1,1,0,0,No
899,15654700,523,2,102967.41,1,1,0,1,No
900,15632210,657,2,171770.55,1,1,0,0,No
901,15642041,727,1,93051.64,2,1,0,1,No
902,15709737,643,7,161064.64,2,0,1,0,No
903,15792388,645,7,90612.34,1,1,1,0,No
904,15786014,568,5,145105.64,2,1,0,0,No
905,15794580,599,4,0,1,0,0,1,No
906,15675964,672,9,0,1,1,1,1,No
907,15814275,685,6,174912.72,1,1,1,0,No
908,15724848,516,1,104947.72,1,1,0,1,No
909,15754713,685,10,135213.71,1,1,1,0,No
910,15693814,806,7,0,2,1,0,0,No
911,15599660,604,6,116229.85,2,1,1,0,No
912,15746490,648,6,111201.41,1,1,1,0,No
913,15566091,545,4,0,1,1,0,0,No
914,15655961,756,1,131899,1,1,0,0,No
915,15710404,569,10,124525.52,1,1,1,0,No
916,15775625,596,6,0,1,1,0,0,No
917,15792328,475,6,0,1,1,1,1,No
918,15719856,646,3,47134.75,1,1,1,0,No
919,15593773,784,3,0,2,0,0,0,No
920,15733114,552,9,0,2,1,0,0,No
921,15797748,729,5,0,2,0,1,0,No
922,15743411,609,1,0,1,1,0,1,No
923,15753337,555,5,0,3,1,0,1,No
924,15601026,572,1,138657.08,1,1,1,0,No
925,15658485,785,9,70302.48,1,1,1,0,No
926,15636731,714,1,101609.01,2,1,1,0,No
927,15628303,738,3,0,1,1,1,0,No
928,15633461,639,5,130170.82,1,1,1,0,No
929,15677135,520,8,133802.29,2,1,1,0,No
930,15590876,764,7,106234.02,1,0,0,0,No
931,15790782,661,6,132628.98,1,0,0,0,No
932,15700476,564,9,103522.75,2,1,1,0,No
933,15634141,708,8,192390.52,2,1,0,0,No
934,15737795,512,1,0,1,0,1,1,No
935,15790299,592,9,0,3,1,1,0,No
936,15675316,619,3,0,2,0,1,0,No
937,15613630,775,8,109922.61,1,1,1,1,No
938,15662100,850,5,128605.32,1,0,1,0,No
939,15668032,577,4,0,1,1,1,0,No
940,15599289,724,10,68598.56,1,1,0,0,No
941,15754084,710,1,106518.52,1,1,1,0,No
942,15676521,696,8,0,2,0,0,0,No
943,15804586,376,6,0,1,1,0,1,No
944,15781465,675,8,121326.42,1,1,0,0,No
945,15729362,745,8,67226.37,1,1,0,0,No
946,15709295,697,5,82931.85,2,1,1,0,No
947,15745324,599,4,0,1,1,0,1,No
948,15741336,715,5,118590.41,1,1,1,1,No
949,15783659,659,4,145981.87,1,1,1,0,No
950,15620981,684,3,73309.38,1,0,0,1,No
951,15630328,635,8,130796.33,2,1,1,0,No
952,15785899,789,8,151607.56,1,1,0,0,No
953,15606149,571,9,111577.01,1,0,1,0,No
954,15671139,694,0,107042.74,1,1,1,0,No
955,15660429,665,2,156371.61,2,0,1,1,No
956,15571002,706,4,129605.99,1,0,0,0,No
957,15631681,807,0,0,2,0,1,0,No
958,15731522,771,8,0,2,1,1,0,No
959,15619529,531,8,132576.25,1,0,0,0,No
960,15628034,629,6,129101.3,1,1,1,0,No
961,15686164,850,1,108822.4,1,1,1,0,No
962,15582797,685,4,137948.51,1,1,0,0,No
963,15753831,642,7,100433.8,1,1,1,0,No
964,15731815,529,4,96134.11,3,1,0,1,No
965,15580956,683,4,115888.04,1,1,1,1,No
966,15602084,663,5,124626.07,1,1,1,0,No
967,15589805,563,6,139810.34,1,1,1,0,No
968,15720893,637,9,0,2,0,0,0,No
969,15641009,544,3,84496.71,1,0,0,0,No
970,15605926,649,9,116854.71,2,0,1,0,No
971,15805955,638,10,138333.03,1,1,1,0,No
972,15801488,723,3,0,2,1,1,0,No
973,15605918,635,5,78992.75,2,0,0,0,No
974,15779711,750,7,97257.41,2,0,1,0,No
975,15705620,730,5,122453.37,2,1,0,0,No
976,15685357,750,8,112940.07,1,0,1,0,No
977,15570060,586,8,132558.26,1,1,0,1,No
978,15582616,520,4,0,2,1,0,0,No
979,15799515,652,8,133297.24,1,1,0,0,No
980,15642937,550,7,0,2,1,0,0,No
981,15624729,594,0,197041.8,1,0,0,0,No
982,15566156,749,0,71497.79,2,0,0,0,No
983,15792360,668,7,0,2,1,1,0,No
984,15807008,614,6,128100.28,1,0,0,1,No
985,15704770,773,1,124532.78,2,0,1,0,No
986,15756475,551,9,82293.82,2,1,1,0,No
987,15655339,566,1,142120.91,1,1,0,0,No
988,15613749,569,0,151839.26,1,1,0,1,No
989,15664521,659,7,149620.88,2,1,1,0,No
990,15681206,722,3,168197.66,1,1,0,1,No
991,15745527,655,5,93147,2,1,0,0,No
992,15806926,615,2,97440.02,2,1,1,0,No
993,15724563,752,3,65046.08,2,0,1,0,No
994,15782899,661,7,95357.49,1,0,0,0,No
995,15623521,838,9,123105.88,2,1,0,0,No
996,15810218,610,9,0,3,0,1,0,No
997,15645621,811,3,0,2,0,1,0,No
998,15608114,587,7,121286.27,1,0,1,0,No
999,15659557,811,4,167738.82,2,1,1,0,No
1000,15787772,759,1,104091.29,1,0,0,0,No
1001,15691111,648,8,121980.56,2,1,0,0,No
1002,15592089,788,10,0,2,1,1,0,No
1003,15633897,725,1,50880.98,2,1,1,0,No
1004,15701301,646,3,175159.9,2,0,0,1,No
1005,15723685,601,7,105514.69,2,1,0,0,No
1006,15701602,521,5,116497.31,3,0,0,1,No
1007,15739189,561,6,0,2,1,0,0,No
1008,15573086,564,7,99824.45,1,1,1,0,No
1009,15569050,444,6,0,1,1,0,1,No
1010,15750765,650,0,0,1,1,1,0,No
1011,15799811,724,10,0,1,1,0,1,No
1012,15698442,719,3,122964.88,1,1,1,0,No
1013,15655274,548,4,0,2,0,1,0,No
1014,15603594,635,4,0,2,1,1,0,No
1015,15585961,496,3,0,2,0,1,0,No
1016,15686936,676,5,89634.69,1,1,1,1,No
1017,15770424,541,7,95710.11,2,1,0,0,No
1018,15587451,778,7,139706.31,1,1,0,0,No
1019,15602010,850,5,103909.86,1,1,0,1,No
1020,15600583,633,1,0,1,1,0,0,No
1021,15654673,625,6,173434.9,1,1,0,1,No
1022,15717164,485,6,102238.01,2,1,1,0,No
1023,15765014,547,1,179380.74,2,0,1,0,No
1024,15682639,642,3,0,2,1,1,0,No
1025,15729279,718,4,108691.95,1,1,0,0,No
1026,15759805,582,4,0,2,1,0,0,No
1027,15767864,628,6,0,2,0,0,0,No
1028,15769948,737,0,133377.8,1,0,1,0,No
1029,15686345,828,9,0,2,1,1,0,No
1030,15688071,609,10,0,1,1,1,0,No
1031,15681174,730,1,116537.6,1,0,0,0,No
1032,15667521,631,3,0,2,0,0,0,No
1033,15750243,830,4,0,2,0,1,0,No
1034,15695475,645,1,130131.08,2,0,1,0,No
1035,15689176,663,3,0,2,0,1,0,No
1036,15652955,678,0,0,1,1,0,0,No
1037,15668958,521,2,107316.09,1,1,0,0,No
1038,15631054,625,1,0,2,1,1,0,No
1039,15581479,523,1,83181.29,1,1,1,0,No
1040,15577478,714,3,0,1,1,1,0,No
1041,15780870,580,3,153946.14,1,1,1,0,No
1042,15692317,722,5,0,2,1,0,0,No
1043,15593969,630,7,135483.17,1,1,0,1,No
1044,15570417,579,1,0,2,1,0,0,No
1045,15779059,670,4,119624.54,2,1,1,0,No
1046,15785980,588,6,121132.26,2,1,0,0,No
1047,15644200,807,1,0,1,1,0,1,No
1048,15793949,726,4,0,1,1,0,1,No
1049,15645103,812,5,54817.55,1,1,0,0,No
1050,15705860,631,3,107949.45,1,1,0,1,No
1051,15623828,682,4,0,1,0,1,0,No
1052,15715003,625,2,80816.45,1,1,1,0,No
1053,15623471,607,3,98205.77,1,1,0,0,No
1054,15798348,600,6,94684.27,1,1,1,0,No
1055,15743016,602,7,141604.76,1,1,0,0,No
1056,15769499,545,3,0,2,1,1,0,No
1057,15798521,675,3,0,2,1,0,0,No
1058,15706534,581,1,122949.14,1,0,0,1,No
1059,15706186,640,8,81677.22,2,0,0,0,No
1060,15812197,850,7,80293.98,1,0,0,0,No
1061,15650933,490,8,155413.06,1,1,0,0,No
1062,15692991,710,4,0,2,1,1,0,No
1063,15631189,613,9,67111.65,1,1,0,1,No
1064,15762198,812,5,103818.43,1,1,1,0,No
1065,15699598,723,4,0,2,1,1,0,No
1066,15692744,512,4,152169.12,2,0,0,1,No
1067,15688963,731,10,0,1,1,1,1,No
1068,15599131,650,4,214346.96,2,1,0,0,No
1069,15680303,594,6,0,1,1,0,1,No
1070,15628674,844,7,113348.14,1,1,0,1,No
1071,15648075,686,5,170935.94,1,1,0,1,No
1072,15586970,695,8,103023.26,1,1,1,0,No
1073,15625698,624,6,0,2,0,1,0,No
1074,15790497,503,6,0,2,0,0,0,No
1075,15682618,535,7,111855.04,2,1,1,0,No
1076,15762937,743,6,140348.56,2,1,1,0,No
1077,15750929,702,8,0,2,1,0,0,No
1078,15729832,658,3,145512.84,1,1,0,0,No
1079,15633650,677,8,146720.98,2,1,1,0,No
1080,15748856,664,10,107209.73,1,1,1,0,No
1081,15589195,766,7,130933.74,1,0,1,0,No
1082,15699911,461,8,0,1,1,0,0,No
1083,15663438,688,0,89772.3,1,1,0,1,No
1084,15692583,678,5,0,2,1,0,0,No
1085,15591257,796,8,0,2,1,0,0,No
1086,15646513,803,5,0,1,1,0,1,No
1087,15708063,712,2,100749.5,3,0,0,1,No
1088,15696098,498,10,0,2,1,0,0,No
1089,15645517,850,2,0,2,1,1,0,No
1090,15649744,628,3,123981.31,2,1,1,0,No
1091,15604304,539,4,91622.42,1,1,1,0,No
1092,15784092,732,7,126195.81,1,1,1,0,No
1093,15585198,715,4,94267.9,1,0,1,1,No
1094,15624347,651,4,0,2,1,1,0,No
1095,15621687,813,0,0,2,1,0,0,No
1096,15689081,692,4,0,1,1,0,1,No
1097,15813168,756,3,100717.85,3,1,1,1,No
1098,15604295,543,6,0,2,1,0,0,No
1099,15724127,790,4,141581.71,2,0,0,0,No
1100,15673055,494,7,0,2,1,1,0,No
1101,15768201,850,2,148586.64,1,1,1,0,No
1102,15782219,703,9,0,2,1,0,0,No
1103,15746410,432,7,0,2,1,0,0,No
1104,15780144,512,2,123403.85,2,1,0,0,No
1105,15590476,589,7,0,2,1,0,0,No
1106,15624293,514,3,106511.85,1,1,0,0,No
1107,15618182,678,2,0,2,0,0,0,No
1108,15660316,420,1,135549.9,1,0,0,1,No
1109,15678886,679,7,110555.37,2,1,0,0,No
1110,15616330,595,4,0,2,1,0,0,No
1111,15592229,713,0,185891.54,1,1,1,1,No
1112,15798424,833,1,130854.59,1,1,1,1,No
1113,15714750,690,3,92578.14,2,0,0,0,No
1114,15648800,731,8,132312.06,1,1,0,1,No
1115,15626147,608,8,144976.5,1,0,0,1,No
1116,15626608,479,5,87070.23,1,0,1,0,No
1117,15723250,519,8,0,2,1,1,0,No
1118,15592583,731,1,115414.19,3,0,0,1,No
1119,15759381,617,7,91070.43,1,1,1,0,No
1120,15585241,756,2,117412.19,2,1,0,0,No
1121,15589358,848,4,90018.45,2,1,0,0,No
1122,15672704,809,4,0,2,1,0,0,No
1123,15789955,698,1,112414.81,2,0,0,1,No
1124,15596800,779,1,158456.76,1,1,1,1,No
1125,15627305,606,7,0,1,1,0,1,No
1126,15645316,612,1,149641.53,1,1,1,0,No
1127,15593973,663,8,122528.18,1,1,0,0,No
1128,15647301,549,3,143734.01,2,1,1,0,No
1129,15750258,675,2,155663.31,1,1,0,0,No
1130,15685309,669,7,0,1,1,1,1,No
1131,15628205,571,1,101736.66,1,0,1,0,No
1132,15733974,500,9,125822.21,1,1,0,0,No
1133,15762110,628,0,0,2,1,1,0,No
1134,15706899,559,4,0,2,1,1,0,No
1135,15732660,769,2,0,1,1,1,0,No
1136,15656121,733,6,157791.07,2,0,0,0,No
1137,15614220,750,5,0,2,0,1,0,No
1138,15645269,583,4,0,2,1,0,0,No
1139,15698510,468,9,181627.14,2,1,0,0,No
1140,15569247,727,1,109679.72,1,0,1,0,No
1141,15566251,618,5,96652.86,1,1,0,1,No
1142,15716134,617,5,190008.32,2,1,1,0,No
1143,15763625,793,9,0,2,1,0,0,No
1144,15605965,630,9,0,2,1,1,0,No
1145,15694821,765,4,148962.76,1,0,1,1,No
1146,15601688,546,8,0,1,1,0,0,No
1147,15575581,614,3,131344.52,2,1,0,0,No
1148,15671209,593,5,101713.84,3,1,0,0,No
1149,15616529,613,3,0,1,1,1,0,No
1150,15773906,655,4,0,2,0,0,0,No
1151,15722993,700,6,137963.07,1,0,0,0,No
1152,15752463,826,4,129938.07,1,0,1,0,No
1153,15589754,652,2,151421.44,1,0,1,0,No
1154,15669899,755,7,135643,1,0,0,1,No
1155,15766887,538,2,122773.5,2,1,1,0,No
